title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-09-28 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-878cf0e3-1eb9-48ef-b3b8-689e18a7cbaf
Not worth it,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",1,2025-07-13 07:16:23 UTC,wizard,ok,Hettie Bogisich,egnition_sample_8915@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-17f2b554-ba4d-4e6a-acb4-8db6b6fe55ca
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-03-19 07:16:23 UTC,wizard,ok,Leonie Ortiz,egnition_sample_3315@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-76ce1cf3-4472-4765-b81d-0a2bdac30af5
Decent enough,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2026-03-12 07:16:23 UTC,wizard,ok,Ralph Gulgowski,egnition_sample_6422@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-eb8e0ee7-9fec-4d1f-8c3e-6cf704020211
Issues from day one,"The design is nice, but the description was a bit misleading. it's much smaller than expected and the performance is subpar.",1,2025-11-20 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-f5094721-b3b8-43b8-9a9b-4950a8ceab3c
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-03-22 07:16:23 UTC,wizard,ok,Rosie Runolfsdottir,egnition_sample_2403@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-74b9a152-90d4-471b-b9a8-6d613f39cf30
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-08-10 07:16:23 UTC,wizard,ok,Imogene Wiegand,egnition_sample_8914@egnition.com,9027393061092.0,nike-swoosh-pro-flat-peak-cap,,,,,,review-388ed088-450f-4561-a616-c4cc847d6c73
Exceeded expectations,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-05-27 07:16:23 UTC,wizard,ok,Hertha Rau,egnition_sample_8789@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-3e91ea36-dcf0-47cd-8397-d1f12ef64a8d
Poor experience,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-07-19 07:16:23 UTC,wizard,ok,Jamaal Gusikowski,egnition_sample_2295@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-0e08a9b6-cf0e-4f92-b916-9cedc75d31b2
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2026-03-18 07:16:23 UTC,wizard,ok,Hertha Rau,egnition_sample_8789@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-e06e7448-b536-4505-9edd-3eb50364e5a6
Exceeded expectations,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-12-13 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-b85acafb-a085-4df4-8b31-7386396b8a5a
Surprised by the quality,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2025-12-14 07:16:23 UTC,wizard,ok,Anahi Von,egnition_sample_7880@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-97d7dac9-8569-4cc2-b5c4-15ceac997024
Issues from day one,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-05-26 07:16:23 UTC,wizard,ok,Brett Dicki,egnition_sample_8235@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-235e2e73-226a-4e78-b103-841179b957f4
Mixed feelings,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-12-31 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-d89166b6-d538-4905-8dae-0334b072eafd
Surprised by the quality,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,4,2025-12-11 07:16:23 UTC,wizard,ok,Anahi Von,egnition_sample_7880@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-4d814cbb-5d41-4f81-b39e-73c65e6c372f
Disappointing,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-09-21 07:16:23 UTC,wizard,ok,Brett Dicki,egnition_sample_8235@egnition.com,9027393028324.0,flex-fit-mini-ottoman-black,,,,,,review-14735949-f3ee-4aed-9a1a-d8a2f8b79a40
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2026-02-13 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027392930020.0,herschel-iona,,,,,,review-54d30c8b-0753-470a-bcb1-5df9149ae4d7
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2025-07-10 07:16:23 UTC,wizard,ok,Kariane Rogahn,egnition_sample_2836@egnition.com,9027392930020.0,herschel-iona,,,,,,review-d476e95f-b336-4ca5-80d2-795c843d1165
Exceeded expectations,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2025-06-15 07:16:23 UTC,wizard,ok,Julia Heller,egnition_sample_4950@egnition.com,9027392930020.0,herschel-iona,,,,,,review-57a42823-59e2-4ec1-8628-5229ccb212aa
Subpar material,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-05-27 07:16:23 UTC,wizard,ok,Jesus Muller,egnition_sample_9039@egnition.com,9027392930020.0,herschel-iona,,,,,,review-35002792-8d0b-42f7-ba31-0a85493e9850
It is okay,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-11-30 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027392930020.0,herschel-iona,,,,,,review-8f8dd99f-8e98-4aa7-bfab-25e02c5c1749
It is okay,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-05-15 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392930020.0,herschel-iona,,,,,,review-9841be3c-1392-458f-b1bf-c8559c7b393c
A solid purchase,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-05-14 07:16:23 UTC,wizard,ok,Devonte Leuschke,egnition_sample_3467@egnition.com,9027392930020.0,herschel-iona,,,,,,review-929ba6af-8d19-4c0f-882a-79cdbccf3ea2
Actually really good,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2026-04-10 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027392930020.0,herschel-iona,,,,,,review-dceafcb7-4726-4a90-8473-3ab0649046ba
Does the job,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-07-30 07:16:23 UTC,wizard,ok,Devonte Leuschke,egnition_sample_3467@egnition.com,9027392930020.0,herschel-iona,,,,,,review-8ec2e9b3-f70e-44a5-a4a2-27de57fca85a
Poor experience,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2026-03-06 07:16:23 UTC,wizard,ok,Heloise Murazik,egnition_sample_3331@egnition.com,9027392930020.0,herschel-iona,,,,,,review-1f93b467-70c5-469b-81e3-63bfd1a00260
Average quality,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-10-22 07:16:23 UTC,wizard,ok,Russell Winfield,russel.winfield@example.com,9027392897252.0,vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,,,,,,review-7da86094-39a9-4c79-9383-a7c37ba47c66
Decent enough,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2026-02-04 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027392897252.0,vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,,,,,,review-b06f183c-53c9-4803-afc9-fd972d713fe1
Disappointing,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-06-07 07:16:23 UTC,wizard,ok,Edward Wunsch,egnition_sample_8865@egnition.com,9027392897252.0,vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,,,,,,review-5afe73d8-6d3e-49e6-b67f-9d38f8761c24
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-10-16 07:16:23 UTC,wizard,ok,Sherman Feest,egnition_sample_1251@egnition.com,9027392897252.0,vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,,,,,,review-37edf472-3a39-47d9-878c-b02c6fd33757
Surprised by the quality,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2026-02-13 07:16:23 UTC,wizard,ok,Zita Bauch,egnition_sample_5854@egnition.com,9027392897252.0,vans-apparel-and-accessories-classic-super-no-show-socks-3-pack-white,,,,,,review-f3782047-7a95-47c9-a849-e16f9c50e295
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2025-08-11 07:16:23 UTC,wizard,ok,Anahi Von,egnition_sample_7880@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-84e40cd8-9a5d-4d43-bc3b-99f8260a66f1
Average quality,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-02-02 07:16:23 UTC,wizard,ok,Keith Abernathy,egnition_sample_4290@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-fb305a9d-d829-4a9b-bf58-898f5701657a
Not worth it,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2026-03-31 07:16:23 UTC,wizard,ok,Colton Roob,egnition_sample_1089@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-faf83b4c-d2cd-48cc-8cf5-54849333cca3
A solid purchase,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2025-06-18 07:16:23 UTC,wizard,ok,Jamaal Gusikowski,egnition_sample_2295@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-940626c9-162c-43e6-b5c1-945b564422ee
Disappointing,"The design is nice, but the description was a bit misleading. it's much smaller than expected and the performance is subpar.",2,2025-10-27 07:16:23 UTC,wizard,ok,Cortney Ritchie,egnition_sample_4918@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-826daacd-1685-4814-909f-2685f9b84b2c
Does the job,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-10-24 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-92585bcb-7d7f-4e59-aadb-63cc1552edb5
Could be better,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-08-11 07:16:23 UTC,wizard,ok,Keith Abernathy,egnition_sample_4290@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-4f87bb0a-2969-4e6d-a40d-492b97235a48
Does the job,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-02-10 07:16:23 UTC,wizard,ok,Alexandrine Veum,egnition_sample_2376@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-4bce1183-66c6-419f-9576-1e1a1be3b449
Mixed feelings,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-03-09 07:16:23 UTC,wizard,ok,Sherman Feest,egnition_sample_1251@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-0b0454c3-8bbe-46f4-942a-ed89e6f32b0a
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-12-25 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-9b612940-9698-4fe7-90eb-8d33f2c68192
Poor experience,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2026-01-02 07:16:23 UTC,wizard,ok,Julia Heller,egnition_sample_4950@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-6d5b8c99-5242-4968-8b5c-a81d2955542a
Exactly as described,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2025-11-07 07:16:23 UTC,wizard,ok,Orville Batz,egnition_sample_1473@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-a61566a7-b4af-409f-bd4b-ba8d847e9be3
Exactly as described,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2026-02-07 07:16:23 UTC,wizard,ok,Trystan Volkman,egnition_sample_7517@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-45a3715e-bae4-4fe6-bf8b-8e004057fe98
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-01-31 07:16:23 UTC,wizard,ok,Colton Roob,egnition_sample_1089@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-f67c38b3-6a71-42b2-9406-0d31d7d44568
Exactly as described,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,4,2025-11-05 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392864484.0,adidas-kids-stan-smith,,,,,,review-00de2c86-6af9-43ed-b61b-bf0a427344fe
Exactly as described,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch. Only downside was the slightly long shipping time.",4,2025-07-06 07:16:23 UTC,wizard,ok,Rosie Runolfsdottir,egnition_sample_2403@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-9f788fa3-3e76-4690-afe5-a84ae07a3a54
Decent enough,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-09-02 07:16:23 UTC,wizard,ok,Reilly Ebert,egnition_sample_5234@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-f25e7317-78ae-447a-91ff-c5312a3b7ab5
Decent enough,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-08-16 07:16:23 UTC,wizard,ok,Darlene Hartmann,egnition_sample_7284@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-b0aca58c-bb96-4c53-98b3-9abedb145fc4
Surprised by the quality,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2025-10-26 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-b7600390-0028-4aa3-9e76-965f66eafdf7
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-08-25 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-3613ef97-3d47-4f4a-98b6-e651ef002e4b
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-02-20 07:16:23 UTC,wizard,ok,Thaddeus Sipes,egnition_sample_8211@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-a08793ec-d42a-4035-aa34-a78dd2ec1fb9
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2025-08-04 07:16:23 UTC,wizard,ok,Madelynn Hauck,egnition_sample_2826@egnition.com,9027392831716.0,nike-toddler-roshe-one,,,,,,review-7299ca0f-a7bc-4dd7-bbf2-e0e0fa4c8d51
